index,ood_subset,current_branch,absent_assets,routed_skill,original_demo_ids,grounded_tier,grounded_demo_ids,grounded_top_similarity,graded_tier,graded_demo_ids,train_similarity_bar
959,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
960,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
961,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
962,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
963,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
964,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
965,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
966,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
967,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
968,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
969,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
970,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
971,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
972,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
973,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
974,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
975,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
976,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
977,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
978,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
979,both_missing,some_absent,"[""bowl"",""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
980,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
981,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
982,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
983,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
984,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
985,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
986,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
987,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
988,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
989,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
990,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
991,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
992,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
993,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
994,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
995,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
996,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
997,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
998,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
999,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1000,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1001,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1002,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1003,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1004,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1005,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1006,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1007,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1008,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1009,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1010,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1011,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1012,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1013,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1014,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1015,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1016,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1017,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1018,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1019,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1020,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1021,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1022,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1023,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1024,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1025,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1026,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1027,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1028,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1029,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1030,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1031,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1032,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1033,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1034,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1035,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1036,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1037,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1038,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1039,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1040,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1041,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1042,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1043,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1044,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1045,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1046,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1047,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1048,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1049,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1050,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1051,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1052,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1053,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1054,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1055,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1056,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1057,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1058,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1059,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1060,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1061,plate_missing,some_absent,"[""plate""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1062,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1063,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1064,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1065,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1066,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1067,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1068,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1069,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1070,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1071,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1072,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1073,both_missing,some_absent,"[""bowl"",""plate""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1074,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1075,bowl_missing,some_absent,"[""bowl""]",serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",grounded,"[2767,3266,143,2943,245]",0.6213803291320801,abstract,[],0.9034629464149475
1076,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1077,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1078,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1079,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1080,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1081,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1082,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1083,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1084,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1085,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",grounded,"[1401,2069,129,316,1428]",0.550321638584137,abstract,[],0.9034629464149475
1086,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1087,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1088,plate_missing,some_absent,"[""plate""]",single_move_asset_to_target,"[1571,3755,3365,1228,4735]",grounded,"[1571,3755,3365,1228,4735]",0.6041235327720642,abstract,[],0.9034629464149475
1089,bowl_missing,some_absent,"[""bowl""]",single_move_asset_to_target,"[3458,228,2781,1880,4735]",grounded,"[3458,228,2781,1880,4735]",0.7524831295013428,abstract,[],0.9034629464149475
1090,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1091,plate_missing,some_absent,"[""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1092,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1093,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",grounded,"[1428,2075,56,383,1401]",0.5903847217559814,abstract,[],0.9034629464149475
1094,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",grounded,"[73,2780,57,1222,1428]",0.5554057359695435,abstract,[],0.9034629464149475
1095,both_missing,some_absent,"[""bowl"",""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1096,plate_missing,some_absent,"[""plate""]",sequential_pick_two_and_place,"[583,2873,766,460,5685]",grounded,"[583,2873,766,460,5685]",0.5971207618713379,abstract,[],0.9034629464149475
1097,both_missing,some_absent,"[""bowl"",""plate""]",ensure_all_fruits_on_table,"[940,1197,398,1287,352]",grounded,"[940,1197,398,1287,352]",0.5748868584632874,abstract,[],0.9034629464149475
1098,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
1099,bowl_missing,some_absent,"[""bowl""]",sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",grounded,"[2700,2742,3597,2873,3152]",0.5883311033248901,abstract,[],0.9034629464149475
1100,bowl_missing,some_absent,"[""bowl""]",ensure_all_fruits_on_table,"[38,416,548,2909,161]",grounded,"[38,416,548,2909,161]",0.6202490329742432,abstract,[],0.9034629464149475
