index,ood_subset,baseline_success,memory_success,routed_skill,injected_demo_ids,n_demos_injected,retrieval_sim_max,retrieval_sim_mean,fallback_fired,input_tokens_total,injected_tokens,truncation_flag,plan_len_baseline,plan_len_memory,scorer_seed
923,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,923
924,plate_missing,True,True,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,924
925,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1602,624,False,5,5,925
926,plate_missing,False,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,926
927,plate_missing,True,True,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,927
928,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,928
929,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,929
930,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,930
931,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,931
932,bowl_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,932
933,plate_missing,True,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,933
934,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,934
935,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,935
936,plate_missing,True,True,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,936
937,bowl_missing,False,False,ensure_all_fruits_on_table,"[202,3660,398,1287,855]",5,0.4980379641056061,0.4952673017978668,False,1609,624,False,5,5,937
938,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,938
939,both_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,939
940,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,940
941,plate_missing,True,True,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,941
942,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,942
943,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,943
944,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,944
945,plate_missing,False,True,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,945
946,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,946
947,plate_missing,True,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,947
948,plate_missing,True,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,948
949,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,949
950,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,950
951,plate_missing,True,True,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,951
952,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,952
953,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,953
954,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,954
955,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,955
956,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,956
957,plate_missing,True,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,957
958,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,958
959,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,959
960,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,960
961,plate_missing,True,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,961
962,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,962
963,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,963
964,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,964
965,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,965
966,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,966
967,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,967
968,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,968
969,both_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,969
970,both_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,970
971,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,971
972,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,972
973,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,973
974,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,974
975,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,975
976,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,976
977,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,977
978,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,978
979,both_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,8,979
980,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,980
981,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,981
982,bowl_missing,False,True,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,982
983,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,983
984,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,984
985,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,985
986,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,986
987,both_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,987
988,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,988
989,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,989
990,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,990
991,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,991
992,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,992
993,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,993
994,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,994
995,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,995
996,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,996
997,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,997
998,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,998
999,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,999
1000,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,1000
1001,plate_missing,True,True,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,1001
1002,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1002
1003,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1003
1004,plate_missing,True,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1004
1005,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,1005
1006,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,1006
1007,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,1007
1008,both_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1008
1009,both_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1009
1010,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1010
1011,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1011
1012,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,1012
1013,both_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,1013
1014,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,1014
1015,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,1015
1016,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,1016
1017,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,1017
1018,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,1018
1019,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1019
1020,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,1020
1021,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,1021
1022,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,1022
1023,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1023
1024,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,1024
1025,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,1025
1026,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1026
1027,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1027
1028,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,1028
1029,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,1029
1030,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1030
1031,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,1031
1032,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,1032
1033,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,1033
1034,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,1034
1035,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,1035
1036,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,1036
1037,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,1037
1038,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,1038
1039,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1039
1040,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,1040
1041,bowl_missing,False,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,1041
1042,plate_missing,True,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,1042
1043,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,1043
1044,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,1044
1045,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,1045
1046,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1046
1047,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,1047
1048,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,1048
1049,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,5,1049
1050,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,1050
1051,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,1051
1052,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,1052
1053,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1053
1054,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,1054
1055,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,1055
1056,bowl_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,1056
1057,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1617,640,False,5,5,1057
1058,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,1058
1059,bowl_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1059
1060,plate_missing,True,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1775,787,False,5,8,1060
1061,plate_missing,True,True,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,1061
1062,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1062
1063,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,1063
1064,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1064
1065,both_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1065
1066,plate_missing,True,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,1066
1067,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1067
1068,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,1068
1069,plate_missing,True,True,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,1069
1070,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1070
1071,plate_missing,True,True,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1605,629,False,5,5,1071
1072,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,1072
1073,both_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,1073
1074,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,1074
1075,bowl_missing,False,False,serve_bread_after_checking_cabinet,"[2767,3266,143,2943,245]",5,0.6213803291320801,0.6105820536613464,False,1768,787,False,5,5,1075
1076,both_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,1076
1077,bowl_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,1077
1078,bowl_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,1078
1079,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1625,640,False,5,5,1079
1080,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1606,623,False,5,5,1080
1081,plate_missing,True,True,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1081
1082,plate_missing,True,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1548,570,False,5,5,1082
1083,bowl_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1083
1084,plate_missing,True,True,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1611,630,False,5,5,1084
1085,both_missing,False,False,ensure_all_fruits_on_table,"[1401,2069,129,316,1428]",5,0.550321638584137,0.5447251200675964,False,1624,640,False,5,5,1085
1086,bowl_missing,False,False,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1555,576,False,5,5,1086
1087,plate_missing,True,True,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,1087
1088,plate_missing,True,False,single_move_asset_to_target,"[1571,3755,3365,1228,4735]",5,0.6041234731674194,0.5751652002334595,False,1555,570,False,5,5,1088
1089,bowl_missing,False,True,single_move_asset_to_target,"[3458,228,2781,1880,4735]",5,0.7524831295013428,0.73103107213974,False,1562,576,False,5,5,1089
1090,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1090
1091,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1091
1092,plate_missing,False,False,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1748,769,False,5,5,1092
1093,both_missing,False,False,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1093
1094,both_missing,False,False,ensure_all_fruits_on_table,"[73,2780,57,1222,1428]",5,0.5554057359695435,0.5518117308616638,False,1612,629,False,5,5,1094
1095,both_missing,False,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1745,765,False,5,5,1095
1096,plate_missing,True,False,sequential_pick_two_and_place,"[583,2873,766,460,5685]",5,0.5971207618713379,0.5775422215461731,False,1752,765,False,5,5,1096
1097,both_missing,False,False,ensure_all_fruits_on_table,"[940,1197,398,1287,352]",5,0.5748867988586426,0.5684079766273499,False,1618,630,False,5,5,1097
1098,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,1098
1099,bowl_missing,False,True,sequential_pick_two_and_place,"[2700,2742,3597,2873,3152]",5,0.5883311629295349,0.5829203724861145,False,1755,769,False,5,5,1099
1100,bowl_missing,False,False,ensure_all_fruits_on_table,"[38,416,548,2909,161]",5,0.6202490329742432,0.6094413280487061,False,1599,623,False,5,5,1100
1101,plate_missing,True,True,ensure_all_fruits_on_table,"[1428,2075,56,383,1401]",5,0.5903847217559814,0.5883797645568848,False,1618,640,False,5,5,1101
